client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
9bdaf99bca982dea440975f1f28f64c59aec2bfd313e1fd60da5f885f01069358416f7e44db8d2f4a42117e244ffb840434611120a661048f7a3996d7adebc88	common_voice_sw_39169272.mp3	6cb1f448cebea1672f50fbeb2be5db8d33c2534c40276420c39a8cbecdcb9303	Maambukizi ya Damu kutokana na kikohozi malisho yaliyoambukizwa kwa mate au kinyesi		2	0	teens	male_masculine			sw	
a01cb1ea22e1fa27d04a19492bfb417bd0a4df9520d6a14f768f7cd8bd795b747481ff23c8cecb4a485a0bcc281ba8d6ee784316176022e84f3e6eefea5c78fd	common_voice_sw_31440451.mp3	48aedf15321c455230120ebf0e5fe9a7e8476a8b0f32192ede445ab4e96be469	Kuwa ni kitovu cha harakati za ukombozi wa Afrika kusini		3	0					sw	
a04fe6dc85f58e515911e1e4cbfaa8bf0aa437d5ef6a6ee9d0172fa5b56ab08fd97a0eb394a0903faf8fa36a6c73b267a75a24b88a4ede4157c39a22804d0cd4	common_voice_sw_31855772.mp3	148777ff8ac7c02c283f98f858abc9db92f90e9d0451f2e5546bbd487ba00df3	"Imani ni kuamini, huruma ni huruma"		5	0	twenties	male_masculine		Kingwana (DRC)	sw	
a0dd8369ba98a73a66890f8a4299316441f7601bbafd4f681a2f16ea2f675109485c1c503e926a8221e86d1771ff7c557024a4838808f075defb0b9834849d45	common_voice_sw_35005258.mp3	7c068421c5b9798087bcf29105605d77c319f713866d28fe179a8c4709fe4574	huku wakiwa na matumaini ya kupatikana kwa muafaka wa changamoto zinazowakabili		2	1	twenties	female_feminine		Kiswahili cha Bara ya Kenya	sw	
a1fc38de9a35f9428f0ed174829491c5fa184a41b99a9d5fac0ed1d3ea3b282ee773884b565cd208a24c147906d9aa21e5f960efcd3a664f03ddb107b5e13d6c	common_voice_sw_38616484.mp3	f296ae29993ec6a417a05534ade598bb3a4eaacc639110e4df791cfe08c8a4e5	mashine ya ngombe ya kukokotwa katika uvunaji unapata mavuno mazuri		2	0	thirties	male_masculine	kiswahili ya mombasa	Kiswahili cha Bara ya Kenya	sw	
a894a50ca8c20f46b02f87d896ad06cdfc205bb7facc88b145f5f5ac4571657027316d5154f3540e96094197fc1503656a50dba33aacbd73eae854a2e5f29d31	common_voice_sw_38612314.mp3	ebd7c16992f77bf849ae5b1bd455dd14c3caccdeef546c0f75373874b7979c18	unga lishe uko tayari kutumia		2	0					sw	
a8c79186073e7b300dc588d040f07c51989f073edcdcff994f2891406f3fc0869faea8564e8f185ac2600f7404c72a5b457ae067087ae5e2ecdf6c8534b9186b	common_voice_sw_39442138.mp3	8c0c66f966514be10962b91abfa7dc30f12ee78f5818ad5d76f8c5e3f7425b44	utumizi huu huathiri mtu kiafya Kwa mfano ukitumia bangi		11	6	twenties	female_feminine			sw	
a9cac5e22dddba5ac4c72fe02ea4cfceae72af2cbde8920ef3ac1c0c8850af2ee758bfac553d2a66ed11cc3753b1b29dbba5cdb4baf9d7048ae6b6e417d0906a	common_voice_sw_37213442.mp3	55ff286e98029e55d6cccc86f3a9f300b4b4a4099e2ce7f5b6e390321a3b033d	Mkuu wa Jeshi na mapinduzi		3	2					sw	
a9edfd20032747ac11fe29c48b6a995e508f1005a354c5f38fca732f55a640cc5ac7bb352deac1b7bc8148e17fce4038dc2acb79b0b27b29eaa6e4e376e9ef16	common_voice_sw_29294342.mp3	9db43f628eb4cc35f4568b13a99d95e812d3019c7a95a2858281a0f3ec04c69e	Bado ni fueli muhimu kwa watu wengi katika nchi za Afrika.		14	4	twenties	male_masculine			sw	
a9fe86bf6d4897a711245b8272f524634edbaabc89fec60082bedd51d5f385d77970d5009722629a0ec87f289c87a0f63da9b805a87b6fe73d275765543c1c67	common_voice_sw_31346562.mp3	d122ad3fd667e482fc1a2129c75d07b8767faecbc209cdae195c0a8fea1a52ab	Baada ya wapelelezi kupeleka tarifa na ramani		2	1					sw	
b091352ff6190402de99e0960c60ebc5f5b56e1857e9b280c6e98145f83e890d1fde1eeaac2abb18d30fbafa20486f64f70d1bd63f994d5fab88d23508086b4a	common_voice_sw_38150834.mp3	66fe0b692eca104b80f322da29c5838bd1a1765b5c5fc95e58f635f1c9f6c740	Kampala inasafirisha kwenda Jamhuri ya kidemokrasia ya Kongo bidhaa za thamani ya dola milioni sabini na nne.		2	1	twenties	male_masculine		Kiswahili cha Bara ya Kenya	sw	
b13db660c4a58e138f0005abc9d6dfb22f3ec5f49dd9d90c5155909d55686fbe9732e216371f42e7cf1e08ac21d5f13753c46b1b844cce33beb274c083401988	common_voice_sw_29498053.mp3	699623cec8a5c194d400fbf5abbe19d00ed80e3e1751ff59af964ce6222e9bc7	Wanatokea Madagaska tu.		19	0	twenties	female_feminine			sw	
b2421692ed31d8ec9a5c08ef8a7e405d370b6eb799be05c35e581060c66145664d8d05f4409cb96d91d54cbdb1deb47e9d8fe9a0fa9c862ed6ad2630067b2894	common_voice_sw_39348230.mp3	28625ab667f685e0c9c6c23fc7d382a01a8afaf0e15c290be560e47655d407df	ziara hiyo ya mjumbe huyo imefikiwa baada ya taarifa kutoka kwa mwanasayansi wa marekani		8	7	twenties	male_masculine			sw	
b5fcab5f06754ee3c0a6e8fd3dd37f9a1415c62773b03b69f7e9390380e5bc19cb2d9cec0a5da30c1e1c1270f5be1c934676e3332662ec9ef4b263eeb4fe39f9	common_voice_sw_33443618.mp3	0222954618bdb7ec63d8a1f78adedb99012493b1e7b2960d22a23e4b639acc9e	la Urusi Tuvans Khakass Altai Chuvash wana jimbo		2	1					sw	
b71195c31b688321c0e6e47f48c692aaa35e81d9f42b6b39f29555b565b1e4ccc3dca1d39b16ce1478f91aba70398be55f4ef6bf998f47b6ddb7bbac32d1e53f	common_voice_sw_39419613.mp3	7eb0f1c20015758fd4e38584a0f9544dada1b9f70bd5dfad1407ce8cefce1fc0	Vidonda vingi vigumu mdomoni na katika sehemu kadhaa za mwili		2	0	twenties	female_feminine			sw	
b864507700dcdca54a2b9377c6f476106a1eee2e83c27636a60228fe2461e0ca74b3031b17a148e8ecb292cf2496b582e9b05e78fa62bbc5cdd2dc696df78b5b	common_voice_sw_30605562.mp3	79d07e19a0b6e0c25199a899150f9a6afe829e77298e2d7006d38aca90ad301f	chama cha mapinduzi kilikuwa kinapewa nafasi kubwa sana ya kushinda		3	2					sw	
b8b22edf5f8e4df3bc0dbfa8fe68f6f38720c464012a1d24597dec8089596f6039f3c3fac253a92f7b864799d4853777579e45dd9ec362978c778ef6dc3fd844	common_voice_sw_36443992.mp3	b7a0114731f7aa449cee3d4ac2f78ffc7c824f75a7ba48c87ecaf8d40a23813a	Mkuu wa kitengo cha Utalii ni Salum Ramadhani		2	1	twenties	male_masculine			sw	
bd50d183d82f1eb99056467bf9ca8c1e3fadff94b935fd3f51dadc09e7240b18f7c5cbbedfeff4ff424d62373e283d91f29a5ed57157366d47101011b8f812f6	common_voice_sw_31442996.mp3	48bb3827032d4ef362cf9b55f3a5284d93a87ba569253a9955bae9d207ac0d15	Hali ya hewa ya Jiji la Tanga ni kama ile ya maeneo ya Pwani		5	0					sw	
c37a2642d98dab2b969a36dd5e516eafff15fbe49db2e580dd816f0e918157c265c000fcc98d4a5c442fff4643f63b2a0143549f65a5fe132cbae495a90edcd5	common_voice_sw_39166418.mp3	5013594aec73dd7be272db76d34b8401c6e6020b2dbccddb64cfa42726e8f46b	Ugonjwa wa homa ya mapafu husababishwa na kuchanganya wanyama katika maeneo ya kunywea maji		2	0	twenties	female_feminine		Kiswahili cha Bara ya Kenya	sw	
c3c044f489edfc3b4f5fb4b0026a68a3f706ff6c9148a5566fa3269da79d41410fe9293263f6f04fb92975aa165868d3beae2030417125a894789f41100de4c7	common_voice_sw_39492888.mp3	8e43c2c26681e1c3e7f994e815a4a9c40a9a35e9f894c067b73dd2791ebfb6e9	Serikali yapandisha kima cha chini cha mshahara wa wafanyakazi wake pale Tanzania		2	1	twenties	male_masculine			sw	
c437818b0c46c6d5a6c87cc976ba59b0a168e6962f400cbaf2b85cc05bc03351a0619dd0bca00b098cde476411e7b6e2e9752802745a1fb4a712966325626866	common_voice_sw_37990278.mp3	43bbb752963ab06a2536dd1479eb6f735736a14a772bd81923bbde4e90957420	Kulingana na bei zilizotangazwa hivi karibuni na Mamlaka ya Udhibiti wa Huduma za Nishati na Maji.		2	0	twenties	male_masculine		Kingwana (DRC)	sw	
c4805d6498e533bc375979e506a1a31713d43f5c903c7a696854c12dca003571fa820bd0ce291b020722a4781563f58e500895bd01c5e843a7cd0fa046fdc652	common_voice_sw_37221038.mp3	6eb571061e39af5c4436d47c95024ec2911bdc07364389777350f8f922febb84	kila nchi kubwa ya Ulaya ilihofia ya kwamba nchi nyingine		10	2					sw	
c5cd0d8d6741a19407a422707b373c4745ca54ede38ed8487ede5eaec779f128a83705a0cc5af3d28e744520a1256f4151a36dd04e4abd74984f31d9c5829be8	common_voice_sw_28765289.mp3	f91b13ad26f728863cb5ad094b484de8f0628d68868b40f90877e108ee48fa83	Nchi mbalimbali zina kanuni za ulinzi wa mazingira.		2	1	twenties	male_masculine			sw	
c95bde482daadb26ddbd513c570e08853debae710e9445200aafd7709058a912493f7030fec71217181fb334cc2fb172b704ff14552caf5730f6983b5864df63	common_voice_sw_31855728.mp3	24e987345caf62e2f89cfd09b521a5f1634a57590ed98189dc34bbff7c3af5cd	Mwana kilizi ka nini /kamani/kama nini		2	0	twenties	male_masculine		Kingwana (DRC)	sw	
cb67cf2f0b1abbe3eebd1e2c2bedd79d7e1ea4074cb27d00aac47f241d8efe6028f5f1b27526887c737b2d99f241f68e99ca9aabd32e1089c357af62f54a2901	common_voice_sw_38894612.mp3	e9b6aff6be386e584e015831ec9cc202fb329071f249e42a84350c988e4473e1	zimekuwa ni muhimu katika kuchochea uvamizi wa Urusi		3	1	twenties	male_masculine			sw	
cbd682d71ffdcce0694d28315c73c58b179d32e4c7bef01ad11d7628598a832fb61b4032e1a3aef937e63637207346808d9053c51f92d0891aa905ebd001c968	common_voice_sw_29630719.mp3	7bf01487a6cda9b88fcf23e4dfc2f0c016fabf4658143814dac2e8cd93678304	Kupima uchunguzi pia inaweza kufanyika kwa uchunguzi.		2	0	twenties	female_feminine			sw	
d05d0f7087be6389af89bebc997984b833b3541b1e1f62649230af5105acc7bba232d56c32222ce0528e1a1f52a853d0ec177529075ef7ed9fa62da30bd65ecc	common_voice_sw_39494097.mp3	9142d947ead80085fa413f170277d7cd4ec6b54a8cb3a7536f07cd5d19133382	Dokta Ghanem ameeleza dhamira ya Benki ya Dunia ya kushirikiana na Serikali ya Tanzania		9	4	twenties	male_masculine			sw	
d23eaeec66a83ab224f96f4f0ef6c904255269ebf271a7d8a7a893d8992d5a5fa23faa84956f55541d791c5efbb63a84a39e07c200c3779c1111a81a37b6030d	common_voice_sw_29498480.mp3	06245b839218fde1ac21429528d2cd5449801da896d1de293894d6bb80508c0a	Hata hivyo, lugha imekaribia kutoweka kabisa hivi karibuni.		13	4	teens	male_masculine			sw	
d49e8f68adc16b0858cbdc720d82fb928cc04b408ddbec620e2a1825f6b9be1ac5434e22973c16af1824a95f361f34c836117ab13c548a2c22c448c53900f5b3	common_voice_sw_39422168.mp3	86d82731d0e66cfe90fbd7d6c0ef5b2b7624dc1346e03da403100cacabd58176	Alishinda mpira wake wa kwanza wa dhahabu na tuzo		3	1	twenties	male_masculine			sw	
d526ee091f461144afadc6f2bf5aa24d01647a4300348c5b97d5bc004f6498325fd17eb875b613fb979bc93496339ae149e156bbf7bf317d8835478297c063e8	common_voice_sw_28978334.mp3	68473a173a971c7cba3210ef705521a9de2840f47d72e775d1e3fb1ae5a04889	Mkondo huu moja ya mito maarufu ya uvuvi katika Ulaya.		2	0					sw	
d536cd1e43b6e6bcf0e5ec5be21cd390e4543f25db9124530dd6ecde2a958116dd86f0ae7db9cb0208353244dd3f9ec911aacd618be91609620c3901043525b1	common_voice_sw_38367883.mp3	d72e503b61f0e6446a1517e15e3584c4fca4a1bdd76cff7d02646417d414a383	Uganda na Jamuhuri ya Kidemokrasia ya Congo zimeongeza muda wa shughuli za Operesheni Shujaa		9	4					sw	
d7ff9ef749cb7c90d0cddc5028f556a153424a9bb85baeaede98290f7062d860200e8ad00fbb71cc377477e28ab31cad809469b77b3453515dbfc1982e37d357	common_voice_sw_38151959.mp3	7232025ad6caff0937f9f69fec6fbe92be57fdc1dc64a6e75311222633f9679f	Elimu ya viazi lishe ni vyema ifike mikoa ya yote TAnzania		2	0	twenties	female_feminine			sw	
e194a9155a71a82771c366bd06cc9249b0e1f44a7d5ef6c71cb1bfd7598a3cd7ee7ccf1f67063185a3ec3cea97f1ecb90cc62ed4b6fcb8bba54e48d4283c161d	common_voice_sw_35744830.mp3	3f081b9acec3478644efc7ea7ef6e18c1f5709dade1187506d38df023a3e28f4	ni kwa nini baadhi ya serikali nyingi duniani zinachukulia vyombo vya habari na wanahabari		2	1					sw	
e4f13bf3f46fb745ab9605942bd40c3a1b2d2042f9633632ba42a8026a24c240df64a5423e5e15d560c9bc6153a9cc6e0a1d5b2cbae7b23e78a68b916c1f0cf3	common_voice_sw_39165351.mp3	3e8f6bd943d576543625e4917ff673caba90f0a0f0bd6d5ff6aba70ce25be9bf	Hakikisha mizoga yote ya ugonjwa wa kimeta imezikwa chini sana kina cha futi sita		4	2	twenties	male_masculine		Kiswahili cha Bara ya Kenya	sw	
e5a37dcb9b51b754798b0b73a437cda7a9686d90f97d23df566f83443018f396f32424b92fe175f99e9efc08e142076c6b6216705de2725d4b7e922c9ad40fae	common_voice_sw_36255739.mp3	81284186096a1f5fce3936e295d9daa34db0cb48b269bbc14df55f569bac0ed6	upungufu wa kinga mwilini umeuwa watu milioni thelathini		2	1	twenties	male_masculine		Kiswahili Sanifu (EA)	sw	
e5b6c375edd1b11911a66473b41ffda4ae10c0f6e7099af8b9a5b8559daaa913802f7ce256573dc7a0976af684dba8da92af86aa8dde1a1def3e57b4b10587e4	common_voice_sw_31292892.mp3	f748bcdaa8905673745279c40cb4d03b978dfd632a994addc98016aa4377bdca	Wabilikimo Wa kwanza wanaendelezwa na wajukuu wao		3	1					sw	
ebdfb3dd452c3e548a66db50093bc2b71b8c4b56ec760a619f9a2d53b109b6620407f12b71a0696e461efd2424c82d6d7830c6f7fe9b1d6260adae33a1c1047e	common_voice_sw_29162779.mp3	f4d005b16b79b8eaeab124285ef7b1e426e0ad6a26125af451159d1cbf969eaf	Mac-Auley alihitimu na shahada ya Kiingereza katika Delta State university.		2	0					sw	
ed63f29ca1ff6917d52f721bc1e72c15eb32186c1603c631810c7ea0fa0419e816e7c22a667fefeb5f2338013e5770f82917fdaa421466eb9c4c2c80b1803401	common_voice_sw_37382646.mp3	0d4403a0d703833e080ba7f1de3465e37ddba97a6c9829b2558f4601edf4d10c	matangazo kupitia mitambo ya Sauti ya Amerika mjini Washington		3	1	twenties	female_feminine			sw	
ed69d53958300910c788d348dc5dff449b0f2d290171889ec56c43ea3a7736c4c49f7587082625a6bbeee6114c6a7d4b342b19fc87f421b7e3067eb7f6b46670	common_voice_sw_35005332.mp3	77818ff1fa408e8bcf5332da81b26ea884b6c5b2e534d00fd52329bd3c5cf4fe	Katika siku zifuatazo siwezi kuwa mpole		2	1	twenties	male_masculine			sw	
ee1038379bd65f5913c844c1a5bb9786d58a563c88a44b04f98debfec672eededd684482c67bb9d71c8371557ede128dc432fee82948635fb142ea57be5d67c6	common_voice_sw_28660506.mp3	6d0a252c2ee34489da8a707e419a526a56a68d85e792689279766814922a68a1	Ni kati ya miji ya kwanza iliyoundwa na Wahispania katika Amerika Kusini.		2	0					sw	
efa0b9293b2d49009a68b6c214e6dea0eb17bd60e344d2681dc69a7a262af8a1dfd07828dd8fbf54db58b59ea05d32b871fbb574d70b36242cc7005a3427d42e	common_voice_sw_39380601.mp3	46e45d17fce705e818b98c50844b55e9a9327ce24a7a1ddf6b6a41d5e478b88f	watu waliyokufa hawasahauliki kwenye akili za watu		2	0	twenties	female_feminine		Kiswahili Sanifu (EA)	sw	
f505b9bd3ad2be7bac5a17c475bcae106b49586b9fc1b4583e717b692c240b6e72576ac96eb5f24be5744d8bee879679d8710389c39c5cd732324d12c7c4dec9	common_voice_sw_35774483.mp3	4419eb4617fe2510c91535223effb605dbb42be0572ca77c13a9bed8e2f3543a	baada ya milima Meru Oldeani na Hanang		2	0					sw	
f858c22736b90f741926c32c8b6c44b9e4d9d5636aad0bbc952ce9bbfa59cbf4ea36248d4121a17e030b88782fef3496d3120311d84773ef7003518e0ecaffa7	common_voice_sw_32436586.mp3	980a7cda77d04cbf2dfb61f1311aa179881cfdbe628a622182c47ab6f6566c43	Vadhee va dhamani valichwambia sungura ni n'janja		2	0				Kingwana (DRC)	sw	
fd6d4abcedb5acce245d7c135be68a627d0c29027b01b96ee78c766c43310a2b83be23c510bd3c37e2453fa0df34bb2f58b55e359a1852fa6bf085024fa19bc3	common_voice_sw_35004951.mp3	7912629826e45c865fde244b30c89c14e1cebcfae9a815bf318a4a722c75986f	Lahaja ni vijilugha vinavyoibuka kwa lugha moja kuu kutokana na tofauti za kijiografia baina ya wazungumzaji wa lugha hiyo.		2	1	teens	female_feminine		Kiswahili cha Bara ya Kenya	sw	
00e5776d758480708f5bb22965d5f80a3594e04212043da1467f67d1af2116130f501c9ae43fd6bc6d25f2984258b4ab596cd54cc790205d0d59424f71db7a41	common_voice_sw_38368002.mp3	cc19ece4d7fb2de4cfc049ad87bdbec3068a88d32e70257c158f5306945db961	Ngombe walioathirika na ugonjwa wa mapele ya ngozi hutafuta kivuli		2	0	twenties	female_feminine		Kiswahili cha Bara ya Kenya	sw	
00e5776d758480708f5bb22965d5f80a3594e04212043da1467f67d1af2116130f501c9ae43fd6bc6d25f2984258b4ab596cd54cc790205d0d59424f71db7a41	common_voice_sw_38376331.mp3	cc0674180b4971812eeab1a4101dc9a8b8e5ec875b6efa35ab8b5ed8be436c6b	wanawake ndio wenye uwamuzi wa mwisho juu ya afya yao		3	0	twenties	female_feminine		Kiswahili cha Bara ya Kenya	sw	
0212c5a6021963253a8509a731b9a99df9c0030ce521f6204836a9f83318f12948296dd00f6a3edbc0dd1246baabb191a4bc4221df4e97c02781729b3f9cc3e2	common_voice_sw_35151930.mp3	ba85b817a10d60029b05b844b75d572574b3b469612221b424c7217f1a390e11	mabadiliko yaliyoonekana magumu machoni pa Tsar pa makabaila na pa maaskofu wa Kanisa la		2	0					sw	
0212c5a6021963253a8509a731b9a99df9c0030ce521f6204836a9f83318f12948296dd00f6a3edbc0dd1246baabb191a4bc4221df4e97c02781729b3f9cc3e2	common_voice_sw_35152911.mp3	bdd955c38a9cc93ccdc0ca05b8b2af19f49f00b2c97451770b1f6dc26783ed0a	ya kutoshindana na wenye mamlaka bali kuwavumilia		2	0					sw	
027812545ab6944b802e44cb922272bb73804c48fe7eac8ebe6fdaf4fc368625d59b8a43f18b2321f6aa24837b504bf1e130288d2e2a1c7b769510c547df7c67	common_voice_sw_37806910.mp3	1033105cb72ec45131ebbbfd7997e1eb2e0249a2a2b5c30cc9a6c6bf28d84b91	na mikutano mingine haikupigwa marufuku katika eneo hilohilo.		2	0	twenties	male_masculine			sw	
027812545ab6944b802e44cb922272bb73804c48fe7eac8ebe6fdaf4fc368625d59b8a43f18b2321f6aa24837b504bf1e130288d2e2a1c7b769510c547df7c67	common_voice_sw_37806916.mp3	105b1ac6d909da1d153a64b07bea83663925299f968a96163e9cf803b893fb96	Ulemavu wa miguu		5	0	twenties	male_masculine			sw	
040562b625fa63557cff1238cb7bea4888174e28f747f0002e4a31e78eb3dc5ef19d9412cfc639033da56235c397084701caf2e2e398ad78ecee7e970b047fb0	common_voice_sw_31932362.mp3	25f4494aa2f1c8e1070bf3781cd2889a84351a5e9d8d4579768fefb6e823ec90	Wataarifu wezi wenzako waliopo kule watoke		3	1					sw	
040562b625fa63557cff1238cb7bea4888174e28f747f0002e4a31e78eb3dc5ef19d9412cfc639033da56235c397084701caf2e2e398ad78ecee7e970b047fb0	common_voice_sw_31932371.mp3	0d9f4bb094a07db2e16f6fa76a7c27253e8778eae6765411eed74674b0e23fc2	Yule mama adondoa mtele		2	1					sw	
0627e3da13c92a346dc119f4939b6d84d4712093e75656f571427c8e965b8c67515ba14975b37f3901553d25fac7f00beed1f382b4a1a65fd5e60dc4329069f3	common_voice_sw_37214106.mp3	5ca0347ce298b1a9e86a34fbd8d58439eba8536868e6533173699963e4572f13	Ramani ya safari inayoonyesha maporomoko ya maji na		33	6	twenties				sw	
0627e3da13c92a346dc119f4939b6d84d4712093e75656f571427c8e965b8c67515ba14975b37f3901553d25fac7f00beed1f382b4a1a65fd5e60dc4329069f3	common_voice_sw_37214113.mp3	5d327dcd556266527549b1ac19e96aff6c23dfbda53d264af2c48600922e032b	alikamatwa katika wilaya ya mkono kwa sasa		7	2	twenties				sw	
074bad6a71afc47381f50602c258108b7c9eb1db2f5c44c14e1768f1e5c9c8dc7e243428fa4916bdae6e1fefbb9f1b959a848bb31c5c90e2aee64503a356d9f5	common_voice_sw_37214227.mp3	5aba5a7366b7eec8130d75173f6ea468805a95ad5c667d839fee1e6252903222	tuhma kuwa uligumbikwa na wizi wa kura na hivyo haukuwa huru na haki		2	1					sw	
074bad6a71afc47381f50602c258108b7c9eb1db2f5c44c14e1768f1e5c9c8dc7e243428fa4916bdae6e1fefbb9f1b959a848bb31c5c90e2aee64503a356d9f5	common_voice_sw_37214280.mp3	5961c3e41f9cba999e465e2312683cc3b7f148f3c962c9157d27a8653add59c6	Daima kenya, amani tele.		4	2					sw	
0755bd60e18b49058d585de26075a89156b9765236aafe433e92558ce23789d2ec30f4bc0db20f3d30cae029b497836ca0a391cfe37bb28d7113d86c07c2fa0a	common_voice_sw_39419310.mp3	7f001d0106f406b85461ac9daa03ee6df9d4bd039379be05a5e0dc10fca23c65	Karantini kwa kawaida hutegemea urefu wa kipindi cha ugonjwa wa kuambukizwa		4	0	twenties	male_masculine			sw	
0755bd60e18b49058d585de26075a89156b9765236aafe433e92558ce23789d2ec30f4bc0db20f3d30cae029b497836ca0a391cfe37bb28d7113d86c07c2fa0a	common_voice_sw_39419658.mp3	808b844f6c9568c08ee5489b0dc164c6c2fd3f80dff2c5ea36cceeb9f0ff3491	kiwango cha damu unachoweza kuona katika eneo hili		5	2	twenties	male_masculine			sw	
0821e58a6b55da30f6e3850c507e9eedcb24bf457f01bd6b1045be7f5367a2d37ed932e90607331e747229a07b2a530fbc8beedae28b9e2a33c7a3eec8807ad5	common_voice_sw_35005204.mp3	7841d5a72534603512580f009ef8d5dbbda7102a703fd8e2f2f9594b886e2f8a	Mutahaba Lakini majira ya saa mbili usiku tarehe ishirini na sita februari watanzania		2	1					sw	
0821e58a6b55da30f6e3850c507e9eedcb24bf457f01bd6b1045be7f5367a2d37ed932e90607331e747229a07b2a530fbc8beedae28b9e2a33c7a3eec8807ad5	common_voice_sw_35005335.mp3	7a49975b3bfbd386f8d961ca9722c5aa23a551270d8a93a18ff04cb8f7b6cf5e	Nilifurahia mwaliko wako.		2	1					sw	
0ada22b7618aa98b4e75df2d1c975bc71ae9e8507ec09d8717e3c22b9b40cb6e8f903ac617bafde2220d4b02f7ea2b528cc21958070f2534e04227ccec621e17	common_voice_sw_37263790.mp3	9453b176be7ea0b5db27af5d7a4e3b4b514f08e460d8a66e31ea20f90bef48ca	yao ya dini ya Kikristo hali hiyo		2	0					sw	
0ada22b7618aa98b4e75df2d1c975bc71ae9e8507ec09d8717e3c22b9b40cb6e8f903ac617bafde2220d4b02f7ea2b528cc21958070f2534e04227ccec621e17	common_voice_sw_37263793.mp3	936a69d8d4ee287c90b4d4f6c3eaeb575365f4b62e978cbfec7c0836d422b3ee	wameitisha maandamano makubwa ya nchi nzima ili kumshinikiza kuondoka madarakani rais anayedaiwa kungangania madaraka		2	0					sw	
0c56d038f98bd61cfda63020a1c87f65f1aee9a68560b3ef7731f8f40d1b253951956e75f0a9567be639087d27b00f25032ecc1c3e2e6831a440b74bc2783ee4	common_voice_sw_36382718.mp3	9c5c7aeaa80e0863bdf2db2337907e093878c0040b3e5c74b85d5882ab469c89	Hana kazi		3	0					sw	
0c56d038f98bd61cfda63020a1c87f65f1aee9a68560b3ef7731f8f40d1b253951956e75f0a9567be639087d27b00f25032ecc1c3e2e6831a440b74bc2783ee4	common_voice_sw_36382719.mp3	9a4eb9e180e1f50cad604ff1c19ad7f01aba43ee244d4724199678004805ed8f	hebu tega sikio wimbo huu mzuri wa tony joel		2	1					sw	
0db44c9a58ad43d96c99aa62dbcf1261eeec28309e0ae13a93d0ac4115c8f5f94771d6c1c09bf253ff4fe5b0dec5ab4856214e3443d4af7ab6f1a38f45e61ac0	common_voice_sw_38104697.mp3	4c1eccef735cbf997fa55c533723b8248ccfaca097c83085faf872a21fac7f78	Mizoga ya kimeta ikipasuliwa itawezesha oksijeni kuingia na kuruhusu bakteria kujilinda		6	5			Kwa kutamka maneno Kwa usahihi	Kiswahili Sanifu (EA)	sw	
0db44c9a58ad43d96c99aa62dbcf1261eeec28309e0ae13a93d0ac4115c8f5f94771d6c1c09bf253ff4fe5b0dec5ab4856214e3443d4af7ab6f1a38f45e61ac0	common_voice_sw_38104698.mp3	48889444b2f431ba573abfdc5f3e352d3383c4fdafed6ba6e61e8ccf3cac7a64	Idhaa ya Kiswahili ya Sauti ya Amerika imekua mstari wa mbele katika kutangaza matukio muhimu ya dunia		2	0			Kwa kutamka maneno Kwa usahihi	Kiswahili Sanifu (EA)	sw	
10048815fa6cee83dcc01be9bd35d3600bc5575a2f4f30652e97311fdfae5c414f9e1cae1fca84f27ed589329e945241db746c671b88400108134b3ed11c85e4	common_voice_sw_30644447.mp3	a16a564530405fc44f077c048b233b8533724aafd05979e03547e59c8e98d085	Kridinal Adam Stefan Sapieah alikuwa askofu mkuu wa kanisa katoriki		3	0					sw	
10048815fa6cee83dcc01be9bd35d3600bc5575a2f4f30652e97311fdfae5c414f9e1cae1fca84f27ed589329e945241db746c671b88400108134b3ed11c85e4	common_voice_sw_30644453.mp3	889b197da9d91931e799a52a48ef6e52ac247999521333ac5af87e8a897ac87c	Anasema baada ya hapo ulikuja utawala wa Mahdali na ujenzi uliimarishwa zaidi		2	0					sw	
108810e1f5cebda011de57f8d3e67c1b7cb9e1c1301f49786d5335ce0a55eb113e5cf66793d77059b38e67b36a383c87dad90ea6bd490ac86b70509377b6cbb9	common_voice_sw_37806298.mp3	13d6cb0e4562e8f74f0d186fbe6866813a942fa07015478cbe85204a36fba35b	Watu ishirini na ine wafariki katika mafuriko Uganda		3	0					sw	
108810e1f5cebda011de57f8d3e67c1b7cb9e1c1301f49786d5335ce0a55eb113e5cf66793d77059b38e67b36a383c87dad90ea6bd490ac86b70509377b6cbb9	common_voice_sw_37806300.mp3	12cb272250f8f542227f0f83987a612f701b2e28c0cf0244e01016049014fb07	Wengi wa wanyama walioathirika hasa miongoni mwa wale wachanga hufa		2	0					sw	
1ae6b3f1b5a89f547cb0c822bb1b12cdba2906428b420fa1c559a9282e91c24e01c7e870a98ac36e19842d06665151a16cbc886d6b403d914c58b98408942291	common_voice_sw_36105501.mp3	7959083731a4d4173fb824ac2cbc86bb88a7c8a5509f3a48ac47c43aa3165cb4	Mwanume huyo ni mwenye bidii sana		2	1	twenties	female_feminine		Kimvita (KE) - Central dialect	sw	
